"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"5.grass_ha",19,10,0.841443804009424,0.169467396722882,0.876645375331968,0.855113578541192,0.174884487202009,0.573529411764706,1,0.426470588235294,-0.478099337184936,-1.53394449336893,0.0535902962783662
"5.rough_grazing_ha",20,10,0.148823866736639,0.208055005726045,0.098550140831244,0.100282247673214,0.146110438796402,0,0.685980685980686,0.685980685980686,1.60000484318993,1.54071303708722,0.0657927696693675
"5.wood_aua_p",21,10,0.0198612033669136,0.032196149714896,0.00676597665570388,0.013058527929917,0.0100312369897466,0,0.0941438102297998,0.0941438102297998,1.34568753221412,0.19881312094562,0.0101813164986852
"5.fwood_aua_p",22,10,0.000329380764163373,0.00104159343220302,0,0,0,0,0.00329380764163373,0.00329380764163373,2.27683991532123,3.57,0.000329380764163373
"5.nue",23,10,0.34957,0.262311363120667,0.2628,0.3097,0.21549591,0.0812,0.9369,0.8557,0.943306247668313,-0.221885405607514,0.08295013636048
"5.farm_n_surplus",24,10,108.755,91.901557023444,98.14,96.86125,82.780971,2.46,310.2,307.74,0.826305545604887,-0.337692823923331,29.0618240709927
"5.dsecxx613*",25,10,21.6,28.1945621234545,1,18.375,0,1,68,67,0.585879212359655,-1.63125645356969,8.91590339412296
"5.dseczz612*",26,10,3.1,6.6407830863536,1,1,0,1,22,21,2.27683991532123,3.57,2.1
"5.outputinputlesssubsratio",27,10,0.953534,0.193896239502816,0.966415,0.9832025,0.129267894,0.49014,1.17958,0.68944,-1.09335560426686,0.558726446508534,0.0613153746570412
"5.fo_kg_ha",28,10,3319.92460023204,1349.26744811499,3015.17982017982,3077.98525587891,874.739342432815,1971.16591928251,6604.19803600655,4633.03211672404,1.27075892330985,0.718348768415936,426.675830876642
"5.netem_ha",29,10,7425.2383072152,4162.42401675684,6243.22301233621,6908.7226905954,3613.15328228775,3026.78321678322,15955.8183306056,12929.0351138223,0.696049255513233,-0.849711777438468,1316.27404803385
"5.ghg_ha",30,10,7657.57694970998,4450.80492470938,6303.05817717138,7057.67445550032,4149.00133617682,3026.77156177156,17087.6022913257,14060.8307295541,0.765394840312296,-0.647195471384613,1407.46809831759
"5.tde_ha",31,10,433.676359393712,151.939407478107,447.208490629385,437.6423864946,152.934172216609,177.505827505828,658.118674474495,480.612846968667,-0.296668132358648,-1.19390801043563,48.0474593967239
"5.tie_ha",32,10,1904.9805078236,1396.74224998483,1511.7493220331,1710.23491459456,1321.59975176808,520.52805280528,4847.3977086743,4326.86965586902,0.754860794671081,-0.714906985046146,441.688681414034
"5.tch4_ha",33,10,3658.71026340614,2114.53799028156,3144.89554582348,3421.06377033787,2066.02667665552,1385,7833.59247135843,6448.59247135843,0.664339018168197,-1.01160100472022,668.675624824471
"5.tn20_ha",34,10,1660.20981908653,944.038676078489,1506.51336465509,1506.27102131637,879.951052191007,734.638694638695,3817.29132569558,3082.65263105689,0.968208229842739,-0.0353088002052031,298.531241569794
