"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"3.homefeed_per",14,18,0.0465094443840375,0.0688427106878858,0,0.0421855314645506,0,0,0.162201495479866,0.162201495479866,0.827050488891028,-1.28475456804806,0.0162263825208892
"3.cspec",15,18,0.0667220796451157,0.110181681604632,0.0285825862607376,0.0505614017658141,0.0298870919971623,0,0.392015005359057,0.392015005359057,2.06299131986481,2.90750674034124,0.0259700714083908
"3.ifert_ha",16,18,175.304472413909,47.8629861895545,184.603975535168,176.093133255338,51.8454881990264,76.4244372990354,261.565934065934,185.141496766899,-0.206523227619262,-0.75278614189661,11.2814140341573
"3.arable_ha",17,18,0.0611003388765214,0.0891318110749904,0,0.0547934367916421,0,0,0.223111111111111,0.223111111111111,0.827081154250123,-1.19142327337995,0.0210085693435213
"3.fodder_ha",18,18,0.0331721064558201,0.044406894947664,0,0.0301322086129718,0,0,0.114982578397213,0.114982578397213,0.705605122583269,-1.35039734897934,0.0104668055163106
"3.grass_ha",19,18,0.892544114713374,0.112361015999892,0.931163048773886,0.898723240163657,0.100337710291549,0.686222222222222,1,0.313777777777778,-0.592862571375584,-1.25747824150649,0.0264837454515113
"3.rough_grazing_ha",20,18,0.0512016560590709,0.102496540967319,0,0.0387441044457651,0,0,0.301724137931034,0.301724137931034,1.61013188399456,0.787752269820001,0.0241586663887187
"3.wood_aua_p",21,18,0.0296831855481808,0.0620186078193852,0.0010584250635055,0.0175519995832876,0.00156922099915326,0,0.253465346534653,0.253465346534653,2.60552551009946,6.49588934919129,0.0146179260496121
"3.fwood_aua_p",22,18,0.0169463928169582,0.0545258021802174,0,0.00529612756264237,0,0,0.22029702970297,0.22029702970297,2.96184549886776,7.88839038016738,0.012851854823756
"3.nue",23,18,0.200011111111111,0.0693347284927503,0.1847,0.19350625,0.05255817,0.1055,0.3986,0.2931,1.29401952888284,1.47092286397773,0.0163423522296506
"3.farm_n_surplus",24,18,282.062222222222,66.9296796518604,279.97,281.21375,56.598255,157.78,419.92,262.14,0.218374528672731,-0.589142872535335,15.7754767814913
"3.dsecxx613*",25,18,11.8333333333333,20.0066165525896,1,8.9375,0,1,69,68,1.76589494775049,1.97351007015006,4.71560474431172
"3.dseczz612*",26,18,3.33333333333333,7.94095860267586,1,1.5625,0,1,34,33,3.21001579510209,9.3909110644951,1.87170189235792
"3.outputinputlesssubsratio",27,18,1.04660888888889,0.155725663225199,1.045965,1.04077375,0.0662351549999997,0.74273,1.44385,0.70112,0.598285281227158,0.822248698466189,0.0367048908237703
"3.fo_kg_ha",28,18,11760.8375703601,1820.2574542587,12148.8147099722,11790.7993381647,2172.04678671697,9041.96855345912,14000.3183023873,4958.34974892815,-0.317320359202199,-1.59088586069161,429.038796470564
"3.netem_ha",29,18,17710.4716824298,2528.20013547063,17649.7140558434,17577.0093336121,2104.65781825207,14116.3751339764,23439.9658119658,9323.59067798939,0.658531123095116,-0.207208356548544,595.902486662677
"3.ghg_ha",30,18,18096.854362479,2496.89658040731,18143.3668733037,18008.6259419151,2033.27787467345,14165.397642015,23439.9658119658,9274.56816995081,0.443808932877513,-0.376225163570557,588.524167975837
"3.tde_ha",31,18,845.170274043277,201.457054268319,844.840086798636,848.092045137267,256.624508352201,515.034403669725,1128.55780691299,613.523403243267,-0.0411871419900246,-1.44607025864019,47.483883063665
"3.tie_ha",32,18,5559.14141502301,1045.82126468654,4977.25955618088,5565.7809578298,1084.45738221068,3910.02392344498,7102.02622169249,3192.00229824751,0.12707249540086,-1.75310297016709,246.502436056315
"3.tch4_ha",33,18,8219.63700091311,1045.9090189845,8217.52307421642,8171.48420522565,1077.4378253551,6425.61200428725,10784.1067285383,4358.49472425104,0.43035025701475,-0.0879742867585365,246.523119942703
"3.tn20_ha",34,18,3472.90567249958,1896.33823908177,3307.70453170683,3147.6446067589,454.529060677852,1545.12514898689,10604.8632478632,9059.73809887636,2.85730177872183,8.20649023643401,446.971209426025
